type,status,departure,arrival,airline,flight,codeshared
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f2', 'delay': 40, 'scheduledTime': '2022-12-24t16:35:00.000', 'estimatedTime': '2022-12-24t17:18:00.000', 'actualTime': '2022-12-24t17:14:00.000', 'estimatedRunway': '2022-12-24t17:14:00.000', 'actualRunway': '2022-12-24t17:14:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '2', 'gate': 'a9', 'scheduledTime': '2022-12-24t18:59:00.000', 'estimatedTime': '2022-12-24t18:57:00.000'}","{'name': 'sa avianca', 'iataCode': 'av', 'icaoCode': 'ava'}","{'number': '2036', 'iataNumber': 'av2036', 'icaoNumber': 'ava2036'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '447', 'iataNumber': 'ua447', 'icaoNumber': 'ual447'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f2', 'delay': 40, 'scheduledTime': '2022-12-24t16:35:00.000', 'estimatedTime': '2022-12-24t17:18:00.000', 'actualTime': '2022-12-24t17:14:00.000', 'estimatedRunway': '2022-12-24t17:14:00.000', 'actualRunway': '2022-12-24t17:14:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '2', 'gate': 'a9', 'scheduledTime': '2022-12-24t18:59:00.000', 'estimatedTime': '2022-12-24t18:57:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7304', 'iataNumber': 'nh7304', 'icaoNumber': 'ana7304'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '447', 'iataNumber': 'ua447', 'icaoNumber': 'ual447'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f2', 'delay': 40, 'scheduledTime': '2022-12-24t16:35:00.000', 'estimatedTime': '2022-12-24t17:18:00.000', 'actualTime': '2022-12-24t17:14:00.000', 'estimatedRunway': '2022-12-24t17:14:00.000', 'actualRunway': '2022-12-24t17:14:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '2', 'gate': 'a9', 'scheduledTime': '2022-12-24t18:59:00.000', 'estimatedTime': '2022-12-24t18:57:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9406', 'iataNumber': 'nz9406', 'icaoNumber': 'anz9406'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '447', 'iataNumber': 'ua447', 'icaoNumber': 'ual447'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f2', 'delay': 40, 'scheduledTime': '2022-12-24t16:35:00.000', 'estimatedTime': '2022-12-24t17:18:00.000', 'actualTime': '2022-12-24t17:14:00.000', 'estimatedRunway': '2022-12-24t17:14:00.000', 'actualRunway': '2022-12-24t17:14:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '2', 'gate': 'a9', 'scheduledTime': '2022-12-24t18:59:00.000', 'estimatedTime': '2022-12-24t18:57:00.000'}","{'name': 'asiana airlines', 'iataCode': 'oz', 'icaoCode': 'aar'}","{'number': '6306', 'iataNumber': 'oz6306', 'icaoNumber': 'aar6306'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '447', 'iataNumber': 'ua447', 'icaoNumber': 'ual447'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f2', 'delay': 40, 'scheduledTime': '2022-12-24t16:35:00.000', 'estimatedTime': '2022-12-24t17:18:00.000', 'actualTime': '2022-12-24t17:14:00.000', 'estimatedRunway': '2022-12-24t17:14:00.000', 'actualRunway': '2022-12-24t17:14:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '2', 'gate': 'a9', 'scheduledTime': '2022-12-24t18:59:00.000', 'estimatedTime': '2022-12-24t18:57:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8282', 'iataNumber': 'va8282', 'icaoNumber': 'voz8282'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '447', 'iataNumber': 'ua447', 'icaoNumber': 'ual447'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f2', 'delay': 40, 'scheduledTime': '2022-12-24t16:35:00.000', 'estimatedTime': '2022-12-24t17:18:00.000', 'actualTime': '2022-12-24t17:14:00.000', 'estimatedRunway': '2022-12-24t17:14:00.000', 'actualRunway': '2022-12-24t17:14:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '2', 'gate': 'a9', 'scheduledTime': '2022-12-24t18:59:00.000', 'estimatedTime': '2022-12-24t18:57:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '447', 'iataNumber': 'ua447', 'icaoNumber': 'ual447'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f9', 'delay': 24, 'scheduledTime': '2022-12-24t16:37:00.000', 'estimatedTime': '2022-12-24t16:37:00.000', 'actualTime': '2022-12-24t17:00:00.000', 'estimatedRunway': '2022-12-24t17:00:00.000', 'actualRunway': '2022-12-24t17:00:00.000'}","{'iataCode': 'bfl', 'icaoCode': 'kbfl', 'gate': '5', 'scheduledTime': '2022-12-24t17:46:00.000', 'estimatedTime': '2022-12-24t17:42:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9157', 'iataNumber': 'nz9157', 'icaoNumber': 'anz9157'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '5405', 'iataNumber': 'ua5405', 'icaoNumber': 'ual5405'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f9', 'delay': 24, 'scheduledTime': '2022-12-24t16:37:00.000', 'estimatedTime': '2022-12-24t16:37:00.000', 'actualTime': '2022-12-24t17:00:00.000', 'estimatedRunway': '2022-12-24t17:00:00.000', 'actualRunway': '2022-12-24t17:00:00.000'}","{'iataCode': 'bfl', 'icaoCode': 'kbfl', 'gate': '5', 'scheduledTime': '2022-12-24t17:46:00.000', 'estimatedTime': '2022-12-24t17:42:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '5405', 'iataNumber': 'ua5405', 'icaoNumber': 'ual5405'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 290, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t21:30:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'terminal': '3', 'gate': 'e1', 'scheduledTime': '2022-12-24t19:43:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '4368', 'iataNumber': 'ac4368', 'icaoNumber': 'aca4368'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '372', 'iataNumber': 'ua372', 'icaoNumber': 'ual372'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 290, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t21:30:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'terminal': '3', 'gate': 'e1', 'scheduledTime': '2022-12-24t19:43:00.000'}","{'name': 'lufthansa', 'iataCode': 'lh', 'icaoCode': 'dlh'}","{'number': '9350', 'iataNumber': 'lh9350', 'icaoNumber': 'dlh9350'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '372', 'iataNumber': 'ua372', 'icaoNumber': 'ual372'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 290, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t21:30:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'terminal': '3', 'gate': 'e1', 'scheduledTime': '2022-12-24t19:43:00.000'}","{'name': 'ana', 'iataCode': 'nh', 'icaoCode': 'ana'}","{'number': '7306', 'iataNumber': 'nh7306', 'icaoNumber': 'ana7306'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '372', 'iataNumber': 'ua372', 'icaoNumber': 'ual372'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 290, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t21:30:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'terminal': '3', 'gate': 'e1', 'scheduledTime': '2022-12-24t19:43:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9371', 'iataNumber': 'nz9371', 'icaoNumber': 'anz9371'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '372', 'iataNumber': 'ua372', 'icaoNumber': 'ual372'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 290, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t21:30:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'terminal': '3', 'gate': 'e1', 'scheduledTime': '2022-12-24t19:43:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8411', 'iataNumber': 'va8411', 'icaoNumber': 'voz8411'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '372', 'iataNumber': 'ua372', 'icaoNumber': 'ual372'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f20', 'delay': 290, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t21:30:00.000'}","{'iataCode': 'phx', 'icaoCode': 'kphx', 'terminal': '3', 'gate': 'e1', 'scheduledTime': '2022-12-24t19:43:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '372', 'iataNumber': 'ua372', 'icaoNumber': 'ual372'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'delay': 24, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t16:50:00.000', 'actualTime': '2022-12-24t17:04:00.000', 'estimatedRunway': '2022-12-24t17:04:00.000', 'actualRunway': '2022-12-24t17:04:00.000'}","{'iataCode': 'lis', 'icaoCode': 'lppt', 'terminal': '1', 'scheduledTime': '2022-12-25t11:30:00.000', 'estimatedTime': '2022-12-25t11:09:00.000'}","{'name': 'tap air portugal', 'iataCode': 'tp', 'icaoCode': 'tap'}","{'number': '236', 'iataNumber': 'tp236', 'icaoNumber': 'tap236'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 58, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t17:38:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'baggage': '31', 'gate': 'pad', 'scheduledTime': '2022-12-24t20:18:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '3514', 'iataNumber': 'ac3514', 'icaoNumber': 'aca3514'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1509', 'iataNumber': 'ua1509', 'icaoNumber': 'ual1509'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 58, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t17:38:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'baggage': '31', 'gate': 'pad', 'scheduledTime': '2022-12-24t20:18:00.000'}","{'name': 'sa avianca', 'iataCode': 'av', 'icaoCode': 'ava'}","{'number': '2255', 'iataNumber': 'av2255', 'icaoNumber': 'ava2255'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1509', 'iataNumber': 'ua1509', 'icaoNumber': 'ual1509'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 58, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t17:38:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'baggage': '31', 'gate': 'pad', 'scheduledTime': '2022-12-24t20:18:00.000'}","{'name': 'lufthansa', 'iataCode': 'lh', 'icaoCode': 'dlh'}","{'number': '9138', 'iataNumber': 'lh9138', 'icaoNumber': 'dlh9138'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1509', 'iataNumber': 'ua1509', 'icaoNumber': 'ual1509'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 58, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t17:38:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'baggage': '31', 'gate': 'pad', 'scheduledTime': '2022-12-24t20:18:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9142', 'iataNumber': 'nz9142', 'icaoNumber': 'anz9142'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1509', 'iataNumber': 'ua1509', 'icaoNumber': 'ual1509'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f15', 'delay': 58, 'scheduledTime': '2022-12-24t16:40:00.000', 'estimatedTime': '2022-12-24t17:38:00.000'}","{'iataCode': 'hnl', 'icaoCode': 'phnl', 'terminal': '2', 'baggage': '31', 'gate': 'pad', 'scheduledTime': '2022-12-24t20:18:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '1509', 'iataNumber': 'ua1509', 'icaoNumber': 'ual1509'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c3', 'delay': 12, 'scheduledTime': '2022-12-24t16:41:00.000', 'estimatedTime': '2022-12-24t16:41:00.000', 'actualTime': '2022-12-24t16:52:00.000', 'estimatedRunway': '2022-12-24t16:52:00.000', 'actualRunway': '2022-12-24t16:52:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '6', 'gate': 'a5', 'scheduledTime': '2022-12-24t19:00:00.000', 'estimatedTime': '2022-12-24t18:33:00.000'}","{'name': 'westjet', 'iataCode': 'ws', 'icaoCode': 'wja'}","{'number': '8184', 'iataNumber': 'ws8184', 'icaoNumber': 'wja8184'}","{'airline': {'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}, 'flight': {'number': '4009', 'iataNumber': 'dl4009', 'icaoNumber': 'dal4009'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'c3', 'delay': 12, 'scheduledTime': '2022-12-24t16:41:00.000', 'estimatedTime': '2022-12-24t16:41:00.000', 'actualTime': '2022-12-24t16:52:00.000', 'estimatedRunway': '2022-12-24t16:52:00.000', 'actualRunway': '2022-12-24t16:52:00.000'}","{'iataCode': 'sea', 'icaoCode': 'ksea', 'baggage': '6', 'gate': 'a5', 'scheduledTime': '2022-12-24t19:00:00.000', 'estimatedTime': '2022-12-24t18:33:00.000'}","{'name': 'delta air lines', 'iataCode': 'dl', 'icaoCode': 'dal'}","{'number': '4009', 'iataNumber': 'dl4009', 'icaoNumber': 'dal4009'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 13, 'scheduledTime': '2022-12-24t16:42:00.000', 'estimatedTime': '2022-12-24t16:59:00.000', 'actualTime': '2022-12-24t16:55:00.000', 'estimatedRunway': '2022-12-24t16:55:00.000', 'actualRunway': '2022-12-24t16:55:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'terminal': 'b', 'baggage': '4', 'gate': '10', 'scheduledTime': '2022-12-24t18:15:00.000', 'estimatedTime': '2022-12-24t17:56:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '4561', 'iataNumber': 'ac4561', 'icaoNumber': 'aca4561'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1594', 'iataNumber': 'ua1594', 'icaoNumber': 'ual1594'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 13, 'scheduledTime': '2022-12-24t16:42:00.000', 'estimatedTime': '2022-12-24t16:59:00.000', 'actualTime': '2022-12-24t16:55:00.000', 'estimatedRunway': '2022-12-24t16:55:00.000', 'actualRunway': '2022-12-24t16:55:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'terminal': 'b', 'baggage': '4', 'gate': '10', 'scheduledTime': '2022-12-24t18:15:00.000', 'estimatedTime': '2022-12-24t17:56:00.000'}","{'name': 'lufthansa', 'iataCode': 'lh', 'icaoCode': 'dlh'}","{'number': '9262', 'iataNumber': 'lh9262', 'icaoNumber': 'dlh9262'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1594', 'iataNumber': 'ua1594', 'icaoNumber': 'ual1594'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 13, 'scheduledTime': '2022-12-24t16:42:00.000', 'estimatedTime': '2022-12-24t16:59:00.000', 'actualTime': '2022-12-24t16:55:00.000', 'estimatedRunway': '2022-12-24t16:55:00.000', 'actualRunway': '2022-12-24t16:55:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'terminal': 'b', 'baggage': '4', 'gate': '10', 'scheduledTime': '2022-12-24t18:15:00.000', 'estimatedTime': '2022-12-24t17:56:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '9717', 'iataNumber': 'nz9717', 'icaoNumber': 'anz9717'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1594', 'iataNumber': 'ua1594', 'icaoNumber': 'ual1594'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 13, 'scheduledTime': '2022-12-24t16:42:00.000', 'estimatedTime': '2022-12-24t16:59:00.000', 'actualTime': '2022-12-24t16:55:00.000', 'estimatedRunway': '2022-12-24t16:55:00.000', 'actualRunway': '2022-12-24t16:55:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'terminal': 'b', 'baggage': '4', 'gate': '10', 'scheduledTime': '2022-12-24t18:15:00.000', 'estimatedTime': '2022-12-24t17:56:00.000'}","{'name': 'virgin australia', 'iataCode': 'va', 'icaoCode': 'voz'}","{'number': '8494', 'iataNumber': 'va8494', 'icaoNumber': 'voz8494'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1594', 'iataNumber': 'ua1594', 'icaoNumber': 'ual1594'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'e6', 'delay': 13, 'scheduledTime': '2022-12-24t16:42:00.000', 'estimatedTime': '2022-12-24t16:59:00.000', 'actualTime': '2022-12-24t16:55:00.000', 'estimatedRunway': '2022-12-24t16:55:00.000', 'actualRunway': '2022-12-24t16:55:00.000'}","{'iataCode': 'sna', 'icaoCode': 'ksna', 'terminal': 'b', 'baggage': '4', 'gate': '10', 'scheduledTime': '2022-12-24t18:15:00.000', 'estimatedTime': '2022-12-24t17:56:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '1594', 'iataNumber': 'ua1594', 'icaoNumber': 'ual1594'}",
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd12', 'delay': 110, 'scheduledTime': '2022-12-24t16:45:00.000', 'estimatedTime': '2022-12-24t18:35:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'i', 'baggage': '25', 'gate': 'd49', 'scheduledTime': '2022-12-24t19:09:00.000'}","{'name': 'sa avianca', 'iataCode': 'av', 'icaoCode': 'ava'}","{'number': '6904', 'iataNumber': 'av6904', 'icaoNumber': 'ava6904'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '571', 'iataNumber': 'ac571', 'icaoNumber': 'aca571'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd12', 'delay': 110, 'scheduledTime': '2022-12-24t16:45:00.000', 'estimatedTime': '2022-12-24t18:35:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'i', 'baggage': '25', 'gate': 'd49', 'scheduledTime': '2022-12-24t19:09:00.000'}","{'name': 'air new zealand', 'iataCode': 'nz', 'icaoCode': 'anz'}","{'number': '4612', 'iataNumber': 'nz4612', 'icaoNumber': 'anz4612'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '571', 'iataNumber': 'ac571', 'icaoNumber': 'aca571'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd12', 'delay': 110, 'scheduledTime': '2022-12-24t16:45:00.000', 'estimatedTime': '2022-12-24t18:35:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'i', 'baggage': '25', 'gate': 'd49', 'scheduledTime': '2022-12-24t19:09:00.000'}","{'name': 'tap air portugal', 'iataCode': 'tp', 'icaoCode': 'tap'}","{'number': '8023', 'iataNumber': 'tp8023', 'icaoNumber': 'tap8023'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '571', 'iataNumber': 'ac571', 'icaoNumber': 'aca571'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd12', 'delay': 110, 'scheduledTime': '2022-12-24t16:45:00.000', 'estimatedTime': '2022-12-24t18:35:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'i', 'baggage': '25', 'gate': 'd49', 'scheduledTime': '2022-12-24t19:09:00.000'}","{'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}","{'number': '8506', 'iataNumber': 'ua8506', 'icaoNumber': 'ual8506'}","{'airline': {'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}, 'flight': {'number': '571', 'iataNumber': 'ac571', 'icaoNumber': 'aca571'}}"
departure,active,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '2', 'gate': 'd12', 'delay': 110, 'scheduledTime': '2022-12-24t16:45:00.000', 'estimatedTime': '2022-12-24t18:35:00.000'}","{'iataCode': 'yvr', 'icaoCode': 'cyvr', 'terminal': 'i', 'baggage': '25', 'gate': 'd49', 'scheduledTime': '2022-12-24t19:09:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '571', 'iataNumber': 'ac571', 'icaoNumber': 'aca571'}",
departure,cancelled,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f11', 'delay': 215, 'scheduledTime': '2022-12-24t16:45:00.000', 'estimatedTime': '2022-12-24t20:20:00.000'}","{'iataCode': 'koa', 'icaoCode': 'phko', 'baggage': 'a1', 'scheduledTime': '2022-12-24t20:14:00.000'}","{'name': 'air canada', 'iataCode': 'ac', 'icaoCode': 'aca'}","{'number': '3528', 'iataNumber': 'ac3528', 'icaoNumber': 'aca3528'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1723', 'iataNumber': 'ua1723', 'icaoNumber': 'ual1723'}}"
departure,cancelled,"{'iataCode': 'sfo', 'icaoCode': 'ksfo', 'terminal': '3', 'gate': 'f11', 'delay': 215, 'scheduledTime': '2022-12-24t16:45:00.000', 'estimatedTime': '2022-12-24t20:20:00.000'}","{'iataCode': 'koa', 'icaoCode': 'phko', 'baggage': 'a1', 'scheduledTime': '2022-12-24t20:14:00.000'}","{'name': 'sa avianca', 'iataCode': 'av', 'icaoCode': 'ava'}","{'number': '2356', 'iataNumber': 'av2356', 'icaoNumber': 'ava2356'}","{'airline': {'name': 'united airlines', 'iataCode': 'ua', 'icaoCode': 'ual'}, 'flight': {'number': '1723', 'iataNumber': 'ua1723', 'icaoNumber': 'ual1723'}}"
